Date,EUR,INR,GBP,JPY,AUD,EUR_lag1,EUR_lag2,EUR_lag3,EUR_lag7,EUR_lag14,EUR_MA7,EUR_MA14,EUR_return1,EUR_return7,EUR_momentum7,EUR_volatility7,INR_lag1,INR_lag2,INR_lag3,INR_lag7,INR_lag14,INR_MA7,INR_MA14,INR_return1,INR_return7,INR_momentum7,INR_volatility7,GBP_lag1,GBP_lag2,GBP_lag3,GBP_lag7,GBP_lag14,GBP_MA7,GBP_MA14,GBP_return1,GBP_return7,GBP_momentum7,GBP_volatility7,JPY_lag1,JPY_lag2,JPY_lag3,JPY_lag7,JPY_lag14,JPY_MA7,JPY_MA14,JPY_return1,JPY_return7,JPY_momentum7,JPY_volatility7,AUD_lag1,AUD_lag2,AUD_lag3,AUD_lag7,AUD_lag14,AUD_MA7,AUD_MA14,AUD_return1,AUD_return7,AUD_momentum7,AUD_volatility7,day_of_week,month,year
2024-08-13,0.91483,83.94,0.78179,147.44,1.5161,0.91533,0.916,0.91491,0.92293,0.92183,0.9161185714285714,0.9196985714285714,-0.0007314410480350197,-0.012450505464628225,-0.011539999999999995,0.005216565156765827,83.97,83.96,83.95,83.74,83.71,83.94857142857143,83.83857142857143,0.00011910433539785714,0.0027465966085502558,0.23000000000000398,0.0022882380752019976,0.7831,0.78509,0.78768,0.78449,0.77409,0.7852885714285714,0.7817042857142856,-0.002534741239857752,0.0019063215670218625,0.0014899999999999913,0.0037665027865889395,147.6,146.86,146.15,148.93,154.16,146.2657142857143,149.6421428571429,0.0050388124744653595,-0.02096046696736531,-3.1599999999999966,0.02151230776415979,1.5158,1.5214,1.5258,1.5347,1.5144,1.5307285714285714,1.5294071428571427,-0.0036808202970948223,-0.008892376095200771,-0.013600000000000056,0.007248867249393806,1,8,2024
2024-08-14,0.90752,83.95,0.7785,147.0,1.5104,0.91483,0.91533,0.916,0.91191,0.92157,0.9149614285714287,0.9191985714285714,-0.0005462510788458719,-0.008776396909841444,-0.008099999999999996,0.005110538989489942,83.94,83.97,83.96,84.15,83.76,83.97714285714285,83.85499999999999,-0.00035727045373346034,0.002388344877000348,0.20000000000000284,0.002302435125063858,0.78179,0.7831,0.78509,0.78313,0.7767,0.7849028571428571,0.7822542857142858,-0.0016728387179160142,-0.0034417264719754925,-0.0027000000000000357,0.003493348164464947,147.44,147.6,146.86,142.24,152.63,146.05285714285714,149.16214285714287,-0.0010840108401083404,-0.010004700194722438,-1.490000000000009,0.02111631959317846,1.5161,1.5158,1.5214,1.551,1.5333,1.5280714285714283,1.5295285714285713,0.00019791529225487992,-0.012119632501466082,-0.01859999999999995,0.006995178069349823,2,8,2024
2024-08-15,0.90818,83.95,0.77754,147.25,1.5084,0.90752,0.91483,0.91533,0.91617,0.92081,0.9143342857142857,0.918195,-0.007990555622356066,-0.004814071564079758,-0.004390000000000005,0.0037773317634062146,83.95,83.94,83.97,83.91,83.75,83.94857142857143,83.86857142857141,0.00011913271384322854,-0.002376708259061222,-0.20000000000000284,0.0011451141836621177,0.7785,0.78179,0.7831,0.78789,0.77696,0.7842414285714285,0.7823828571428572,-0.00420829122910249,-0.005912172947020289,-0.004630000000000023,0.0037558641981282905,147.0,147.44,147.6,145.02,154.55,146.73285714285717,148.76000000000002,-0.0029842647856754834,0.0334645669291338,4.759999999999991,0.009302961465047672,1.5104,1.5161,1.5158,1.5426,1.5248,1.5222714285714287,1.5278928571428572,-0.0037596464613152136,-0.026176660219213388,-0.04059999999999997,0.004395604942390928,3,8,2024
2024-08-16,0.90959,83.94,0.77431,148.01,1.5078,0.90818,0.90752,0.91483,0.91558,0.92447,0.9131928571428573,0.917292857142857,0.0007272566995768504,-0.008721088880884631,-0.007990000000000053,0.003074216157899964,83.95,83.95,83.94,83.96,83.73,83.9542857142857,83.88285714285713,0.0,0.00047670122750576027,0.04000000000000625,0.0002906830555214879,0.77754,0.7785,0.78179,0.78564,0.77974,0.7827628571428571,0.7824242857142857,-0.0012331406551059354,-0.013136351521151446,-0.01034999999999997,0.002209287492646426,147.25,147.0,147.44,147.06,153.87,147.0514285714286,148.23857142857145,0.001700680272108901,0.015377189353192655,2.2299999999999898,0.00663599503599291,1.5084,1.5104,1.5161,1.5238,1.5285,1.5173857142857143,1.5267214285714288,-0.0013241525423728362,-0.022170361726954524,-0.03420000000000001,0.004412879583313356,4,8,2024
2024-08-19,0.90572,83.88,0.77206,146.02,1.4932,0.90959,0.90818,0.90752,0.91491,0.92387,0.9123371428571428,0.91623,0.0015525556607720592,-0.006542301055068811,-0.00598999999999994,0.0032528753051684267,83.94,83.95,83.95,83.95,83.72,83.95142857142856,83.89785714285713,-0.00011911852293033931,-0.00023820867079560326,-0.01999999999999602,0.00017817759961496495,0.77431,0.77754,0.7785,0.78768,0.77846,0.7811442857142856,0.7820364285714285,-0.004154127118861983,-0.014421363474364735,-0.011329999999999951,0.002354110819746183,148.01,147.25,147.0,146.15,154.85,147.18714285714285,147.82,0.005161290322580614,0.0064599483204133,0.9499999999999886,0.004487991144726952,1.5078,1.5084,1.5104,1.5258,1.5299,1.5151,1.5252428571428571,-0.00039777247414474193,-0.010500065625410171,-0.016000000000000014,0.0019922960435606093,0,8,2024
2024-08-20,0.9022,83.76,0.76862,146.32,1.4845,0.90572,0.90959,0.90818,0.916,0.92353,0.9110242857142857,0.9149335714285715,-0.004254664189360047,-0.010044703850652037,-0.009190000000000031,0.003481124396125452,83.88,83.94,83.95,83.96,83.69,83.94142857142857,83.9092857142857,-0.0007147962830593713,-0.0008338296605122641,-0.07000000000000739,0.00031517408698409667,0.77206,0.77431,0.77754,0.78509,0.77928,0.7789128571428572,0.7815792857142857,-0.0029058129173071823,-0.01983038797481218,-0.015620000000000078,0.001143080351082913,146.02,148.01,147.25,146.86,150.31,147.16857142857143,147.18928571428572,-0.013445037497466283,-0.0008894970920286793,-0.12999999999999545,0.006699376449915577,1.4932,1.5078,1.5084,1.5214,1.5363,1.5104428571428572,1.5226214285714283,-0.009682981827828563,-0.021365840870363084,-0.03259999999999996,0.0033036028046000442,1,8,2024
2024-08-21,0.8996,83.9,0.76739,145.97,1.4839,0.9022,0.90572,0.90959,0.91533,0.92687,0.9090528571428571,0.9134099999999999,-0.0038864108112882656,-0.015065502183406188,-0.013800000000000034,0.0033696628254466596,83.76,83.88,83.94,83.97,83.74,83.91285714285713,83.91428571428571,-0.0014306151645205878,-0.0023820867079560326,-0.19999999999998863,0.0005651221714691066,0.76862,0.77206,0.77431,0.7831,0.78161,0.7765599999999999,0.7808178571428571,-0.0044556122581146385,-0.020978486542944097,-0.016469999999999985,0.0012919882168928043,146.32,146.02,148.01,147.6,150.76,147.09142857142857,146.9042857142857,0.0020545130803997225,-0.0036769712651506525,-0.5400000000000205,0.006431476471575706,1.4845,1.4932,1.5078,1.5158,1.5294,1.5051714285714286,1.5189214285714285,-0.005826413072595904,-0.02425397660049966,-0.036900000000000155,0.0034586650144435606,2,8,2024
2024-08-22,0.89807,83.95,0.76285,146.06,1.4863,0.8996,0.9022,0.90572,0.91483,0.92293,0.9068057142857143,0.9114621428571429,-0.0028818443804035088,-0.017185058940491382,-0.015730000000000022,0.0033151570061780633,83.9,83.76,83.88,83.94,83.74,83.90285714285714,83.92571428571429,0.0016714422158548015,-0.0008336310587113704,-0.06999999999999318,0.0009494411901882941,0.76739,0.76862,0.77206,0.78179,0.78449,0.7743157142857143,0.7798021428571429,-0.0016002706148681156,-0.02006129485378627,-0.015710000000000002,0.0013950727155167346,145.97,146.32,146.02,147.44,148.93,146.85857142857142,146.56214285714285,-0.0023920174958993456,-0.011043360433604321,-1.6299999999999955,0.005959212369748944,1.4839,1.4845,1.4932,1.5161,1.5347,1.500614285714286,1.5156714285714286,-0.0004041764904008094,-0.021044992743106006,-0.03190000000000004,0.003646170993010781,3,8,2024
2024-08-23,0.8992,83.9,0.76192,146.0,1.4853,0.89807,0.8996,0.9022,0.90752,0.91191,0.9044114285714285,0.9096864285714286,-0.0017007558915071996,-0.01832034367040869,-0.016759999999999997,0.0032312391292406055,83.95,83.9,83.76,83.95,84.15,83.90428571428572,83.9407142857143,0.0005959475566150729,0.00011913271384322854,0.010000000000005116,0.0009774730897896364,0.76285,0.76739,0.76862,0.7785,0.78313,0.7716099999999999,0.7782564285714286,-0.0059161573645734045,-0.024226454674528886,-0.018939999999999957,0.0016723810510258581,146.06,145.97,146.32,147.0,142.24,146.6614285714286,146.35714285714286,0.0006165650476126494,-0.009359739555073188,-1.3799999999999955,0.006016705306864775,1.4863,1.4839,1.4845,1.5104,1.551,1.496357142857143,1.5122142857142857,0.0016173596603543672,-0.01965569553459534,-0.02980000000000005,0.0038870057125017015,4,8,2024
2024-08-26,0.89582,83.9,0.75826,144.17,1.4777,0.8992,0.89807,0.8996,0.90818,0.91617,0.903222857142857,0.9087785714285715,0.0012582538109500163,-0.009167842031029605,-0.008319999999999994,0.0024790071057358364,83.9,83.95,83.9,83.95,83.91,83.89714285714285,83.92285714285715,-0.0005955926146515855,-0.0005955926146515855,-0.04999999999999716,0.0010020974269899024,0.76192,0.76285,0.76739,0.77754,0.78789,0.7692414285714287,0.7767414285714286,-0.001219112538506928,-0.021297366730892664,-0.016579999999999928,0.0018340646319433263,146.0,146.06,145.97,147.25,145.02,146.51857142857145,146.6257142857143,-0.00041079008626598856,-0.006802721088435382,-1.0,0.005977049498815394,1.4853,1.4863,1.4839,1.5084,1.5426,1.4927714285714286,1.5075214285714285,-0.0006728116800106543,-0.016618114406779627,-0.0250999999999999,0.003938114277766834,0,8,2024
